Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-08-20,1.6,1.6,1.6,1.6
2019-08-21,1.6,1.6,1.6,1.6
2019-08-22,1.6,1.6,1.6,1.6
2019-08-23,1.6,1.6,1.6,1.6
2019-08-26,1.6,1.6,1.6,1.6
2019-08-27,1.6,1.6,1.6,1.6
2019-08-28,1.6,1.6,1.6,1.6
2019-08-29,1.6,1.6,1.6,1.6
2019-08-30,1.6,1.6,1.6,1.6
2019-09-02,1.6,1.6,1.6,1.6
2019-09-03,1.6,1.6,1.6,1.6
2019-09-04,1.6,1.6,1.6,1.6
2019-09-05,1.6,1.6,1.6,1.6
2019-09-06,1.6,1.6,1.6,1.6
2019-09-09,1.6,1.6,1.6,1.6
2019-09-10,1.6,1.6,1.6,1.6
2019-09-11,1.6,1.6,1.6,1.6
2019-09-12,1.6,1.6,1.6,1.6
2019-09-13,1.6,1.6,1.6,1.6
2019-09-16,1.6,1.6,1.6,1.6
2019-09-17,1.6,1.6,1.6,1.6
2019-09-18,1.6,1.6,1.6,1.6
2019-09-19,1.6,1.6,1.6,1.6
2019-09-20,1.6,1.6,1.6,1.6
2019-09-23,1.6,1.6,1.6,1.6
2019-09-24,1.6,1.6,1.6,1.6
2019-09-25,1.6,1.6,1.6,1.6
2019-09-26,1.6,1.6,1.6,1.6
2019-09-27,1.6,1.6,1.6,1.6
2019-09-30,1.6,1.6,1.6,1.6
2019-10-01,1.6,1.6,1.6,1.6
2019-10-02,1.6,1.6,1.6,1.6
2019-10-03,1.6,1.6,1.6,1.6
2019-10-04,1.6,1.6,1.6,1.6
2019-10-07,1.6,1.6,1.6,1.6
2019-10-08,1.6,1.6,1.6,1.6
2019-10-09,1.6,1.6,1.6,1.6
2019-10-10,1.6,1.6,1.6,1.6
2019-10-11,1.6,1.6,1.6,1.6
2019-10-14,1.6,1.6,1.6,1.6
2019-10-15,1.6,1.6,1.6,1.6
2019-10-16,1.6,1.6,1.6,1.6
2019-10-17,1.6,1.6,1.6,1.6
2019-10-18,1.6,1.6,1.6,1.6
2019-10-21,1.6,1.6,1.6,1.6
2019-10-22,1.6,1.6,1.6,1.6
2019-10-23,1.6,1.6,1.6,1.6
2019-10-24,1.6,1.6,1.6,1.6
2019-10-25,1.6,1.6,1.6,1.6
2019-10-28,1.6,1.6,1.6,1.6
2019-10-29,1.6,1.6,1.6,1.6
2019-10-30,1.6,1.6,1.6,1.6
2019-10-31,1.6,1.6,1.6,1.6
2019-11-04,1.6,1.6,1.6,1.6
2019-11-05,1.6,1.6,1.6,1.6
2019-11-06,1.6,1.6,1.6,1.6
2019-11-07,1.6,1.6,1.6,1.6
2019-11-08,1.6,1.6,1.6,1.6
2019-11-12,1.6,1.6,1.6,1.6
2019-11-13,1.6,1.6,1.6,1.6
2019-11-14,1.6,1.6,1.6,1.6
2019-11-15,1.6,1.6,1.6,1.6
2019-11-18,1.6,1.6,1.6,1.6
2019-11-19,1.6,1.6,1.6,1.6
2019-11-20,1.6,1.6,1.6,1.6
2019-11-21,1.6,1.6,1.6,1.6
2019-11-22,1.6,1.6,1.6,1.6
2019-11-25,1.6,1.6,1.6,1.6
2019-11-26,1.6,1.6,1.6,1.6
2019-11-27,1.6,1.6,1.6,1.6
2019-11-28,1.6,1.6,1.6,1.6
2019-11-29,1.6,1.6,1.6,1.6
2019-12-02,1.6,1.6,1.6,1.6
2019-12-03,1.6,1.6,1.6,1.6
2019-12-04,1.6,1.6,1.6,1.6
2019-12-05,1.6,1.6,1.6,1.6
2019-12-06,1.6,1.6,1.6,1.6
2019-12-09,1.6,1.6,1.6,1.6
2019-12-10,1.6,1.6,1.6,1.6
2019-12-11,1.6,1.6,1.6,1.6
2019-12-12,1.6,1.6,1.6,1.6
2019-12-13,1.6,1.6,1.6,1.6
2019-12-16,1.6,1.6,1.6,1.6
2019-12-17,1.6,1.6,1.6,1.6
2019-12-18,1.6,1.6,1.6,1.6
2019-12-19,1.59,1.59,1.59,1.59
2019-12-20,1.59,1.59,1.59,1.59
2019-12-23,1.59,1.59,1.59,1.59
2019-12-27,1.59,1.59,1.59,1.59
2019-12-30,1.59,1.59,1.59,1.59
2020-01-02,1.59,1.59,1.59,1.59
2020-01-03,1.59,1.59,1.59,1.59
2020-01-07,1.59,1.59,1.59,1.59
2020-01-08,1.59,1.59,1.59,1.59
2020-01-09,1.58,1.58,1.58,1.58
2020-01-10,1.58,1.58,1.58,1.58
2020-01-13,1.58,1.58,1.58,1.58
2020-01-14,1.58,1.58,1.58,1.58
2020-01-15,1.58,1.58,1.58,1.58
2020-01-16,1.58,1.58,1.58,1.58
2020-01-17,1.58,1.58,1.58,1.58
2020-01-20,1.58,1.58,1.58,1.58
2020-01-21,1.58,1.58,1.58,1.58
2020-01-22,1.58,1.58,1.58,1.58
2020-01-23,1.58,1.58,1.58,1.58
2020-01-24,1.58,1.58,1.58,1.58
2020-01-27,1.58,1.58,1.58,1.58
2020-01-28,1.58,1.58,1.58,1.58
2020-01-29,1.58,1.58,1.58,1.58
2020-01-30,1.58,1.58,1.58,1.58
2020-01-31,1.58,1.58,1.58,1.58
2020-02-03,1.58,1.58,1.58,1.58
2020-02-04,1.58,1.58,1.58,1.58
2020-02-05,1.58,1.58,1.58,1.58
2020-02-06,1.58,1.58,1.58,1.58
2020-02-07,1.58,1.58,1.58,1.58
2020-02-10,1.58,1.58,1.58,1.58
2020-02-11,1.58,1.58,1.58,1.58
2020-02-12,1.58,1.58,1.58,1.58
2020-02-13,1.58,1.58,1.58,1.58
2020-02-14,1.58,1.58,1.58,1.58
2020-02-17,1.58,1.58,1.58,1.58
2020-02-18,1.58,1.58,1.58,1.58
2020-02-19,1.58,1.58,1.58,1.58
2020-02-20,1.58,1.58,1.58,1.58
2020-02-21,1.58,1.58,1.58,1.58
2020-02-24,1.58,1.58,1.58,1.58
2020-02-25,1.58,1.58,1.58,1.58
2020-02-26,1.58,1.58,1.58,1.58
2020-02-27,1.58,1.58,1.58,1.58
2020-02-28,1.58,1.58,1.58,1.58
2020-03-02,1.58,1.58,1.58,1.58
2020-03-03,1.58,1.58,1.58,1.58
2020-03-04,1.58,1.58,1.58,1.58
2020-03-05,1.58,1.58,1.58,1.58
2020-03-06,1.57,1.57,1.57,1.57
2020-03-09,1.58,1.58,1.58,1.58
2020-03-10,1.58,1.58,1.58,1.58
2020-03-11,1.58,1.58,1.58,1.58
2020-03-12,1.58,1.58,1.58,1.58
2020-03-13,1.59,1.59,1.59,1.59
2020-03-16,1.56,1.56,1.56,1.56
2020-03-17,1.5,1.5,1.5,1.5
2020-03-18,1.1,1.1,1.1,1.1
2020-03-19,1.07,1.07,1.07,1.07
2020-03-20,1.07,1.07,1.07,1.07
2020-03-23,1.04,1.04,1.04,1.04
2020-03-24,1.04,1.04,1.04,1.04
2020-03-25,1.04,1.04,1.04,1.04
2020-03-26,1.03,1.03,1.03,1.03
2020-03-27,1.03,1.03,1.03,1.03
2020-03-30,1.02,1.02,1.02,1.02
2020-03-31,1.02,1.02,1.02,1.02
2020-04-01,1.02,1.02,1.02,1.02
2020-04-02,1.02,1.02,1.02,1.02
2020-04-03,1.02,1.02,1.02,1.02
2020-04-06,1.03,1.03,1.03,1.03
2020-04-07,1.05,1.05,1.05,1.05
2020-04-08,1.05,1.05,1.05,1.05
2020-04-09,0.6,0.6,0.6,0.6
2020-04-10,0.59,0.59,0.59,0.59
2020-04-14,0.59,0.59,0.59,0.59
2020-04-15,0.59,0.59,0.59,0.59
2020-04-16,0.6,0.6,0.6,0.6
2020-04-17,0.6,0.6,0.6,0.6
2020-04-20,0.58,0.58,0.58,0.58
2020-04-21,0.58,0.58,0.58,0.58
2020-04-22,0.57,0.57,0.57,0.57
2020-04-23,0.57,0.57,0.57,0.57
2020-04-24,0.56,0.56,0.56,0.56
2020-04-27,0.56,0.56,0.56,0.56
2020-04-28,0.56,0.56,0.56,0.56
2020-04-29,0.56,0.56,0.56,0.56
2020-04-30,0.56,0.56,0.56,0.56
2020-05-04,0.56,0.56,0.56,0.56
2020-05-05,0.55,0.55,0.55,0.55
2020-05-06,0.54,0.54,0.54,0.54
2020-05-07,0.53,0.53,0.53,0.53
2020-05-08,0.53,0.53,0.53,0.53
2020-05-11,0.53,0.53,0.53,0.53
2020-05-12,0.52,0.52,0.52,0.52
2020-05-13,0.52,0.52,0.52,0.52
2020-05-14,0.52,0.52,0.52,0.52
2020-05-15,0.52,0.52,0.52,0.52
2020-05-18,0.52,0.52,0.52,0.52
2020-05-19,0.52,0.52,0.52,0.52
2020-05-20,0.52,0.52,0.52,0.52
2020-05-21,0.52,0.52,0.52,0.52
2020-05-22,0.52,0.52,0.52,0.52
2020-05-25,0.52,0.52,0.52,0.52
2020-05-26,0.52,0.52,0.52,0.52
2020-05-27,0.52,0.52,0.52,0.52
2020-05-28,0.52,0.52,0.52,0.52
2020-05-29,0.2,0.2,0.2,0.2
2020-06-01,0.2,0.2,0.2,0.2
